CityId,TypeId,TypeNameCn,TypeNameEn,TagNameCn,TagNameEn,DataNameCn,DataNameEn,DataNamePy,PropertiesId,Baidu_Lat,Baidu_Lng,HotCount,QueryWeight,Google_Lat,Google_Lng
0101,2,地铁站,Subway Station,大兴线,Daxing Line,义和庄,Yihezhuang,YHZ,6306124,39.71790525,116.3248491,10,6,39.71171609,116.318724
0101,2,地铁站,Subway Station,大兴线,Daxing Line,天宫院,Tiangongyuan,TGY,6306125,39.67703262,116.3257211,10,6,39.67022688,116.319807
0101,2,地铁站,Subway Station,大兴线,Daxing Line,新宫,Xingong,XG,6306120,39.81871065,116.3715836,10,6,39.81225813,116.3655879
0101,2,地铁站,Subway Station,大兴线,Daxing Line,枣园,Zaoyuan,ZY,6306123,39.76002023,116.3382481,10,6,39.75345489,116.3322621
0101,2,地铁站,Subway Station,大兴线,Daxing Line,清源路,Qingyuanlu,QYL,6305668,39.74910479,116.3385554,10,6,39.74273195,116.3325039
0101,2,地铁站,Subway Station,大兴线,Daxing Line,生物医药基地,Biological medicine base,SWYYJD,6305671,39.69361481,116.3283207,10,6,39.68705607,116.3223239
0101,2,地铁站,Subway Station,大兴线,Daxing Line,西红门,Xihongmen,XHM,6305667,39.79644011,116.3346209,10,6,39.78963096,116.3287149
0101,2,地铁站,Subway Station,大兴线,Daxing Line,高米店北,Gaomidianbei,GMDB,6306121,39.7803964,116.3367012,10,6,39.77356404,116.330805
0101,2,地铁站,Subway Station,大兴线,Daxing Line,高米店南,Gaomidiannan,GMDN,6306122,39.77008847,116.3374582,10,6,39.76336098,116.3315269
0101,2,地铁站,Subway Station,大兴线,Daxing Line,黄村火车站,Huangcun Railway,HCHCZ,6305670,39.72915366,116.3388556,10,6,39.72299597,116.3327308
0101,2,地铁站,Subway Station,大兴线,Daxing Line,黄村西大街,Huangcunxidajie,HCXDJ,6305669,39.73738,116.339128,10,6,39.731762,116.332616
0101,2,地铁站,Subway Station,房山线,Fangshan Line,大葆台,Dabaotai,DBT,6305681,39.814112,116.29816,10,6,39.80524106,116.2851699
0101,2,地铁站,Subway Station,房山线,Fangshan Line,广阳城,Guangyangcheng,GYC,6305677,39.75477416,116.1906028,10,6,39.74829895,116.184574
0101,2,地铁站,Subway Station,房山线,Fangshan Line,稻田,Daotian,DT,6305680,39.800649,116.225433,10,6,39.79082994,116.2221561
0101,2,地铁站,Subway Station,房山线,Fangshan Line,篱笆房,Libafang,LBF,6306129,39.766726,116.195584,10,6,39.76260713,116.1876119
0101,2,地铁站,Subway Station,房山线,Fangshan Line,良乡南关,Liangxiangnanguan,LXNG,6306127,39.729486,116.147786,10,6,39.72329794,116.1384219
0101,2,地铁站,Subway Station,房山线,Fangshan Line,良乡大学城,Liangxiangdaxuecheng,LXDXC,6305674,39.729499,116.182872,10,6,39.72329897,116.1747662
0101,2,地铁站,Subway Station,房山线,Fangshan Line,良乡大学城北,Liangxiangdaxuecheng North,LXDXCB,6305676,39.73648371,116.189253,10,6,39.73027695,116.183133
0101,2,地铁站,Subway Station,房山线,Fangshan Line,良乡大学城西,Liangxiangdaxuecheng West,LXDXCX,6306128,39.72943424,116.1615608,10,6,39.72327911,116.1554479
0101,2,地铁站,Subway Station,房山线,Fangshan Line,苏庄,Suzhuang,SZ,6306126,39.7294376,116.1313862,10,6,39.72328711,116.1252871
0101,2,地铁站,Subway Station,房山线,Fangshan Line,郭公庄,GuoGongZhuang,GGZ,6307141,39.820799,116.308349,10,6,39.814272,116.296971
0101,2,地铁站,Subway Station,房山线,Fangshan Line,长阳,Changyang,CY,6305679,39.77078326,116.2189807,10,6,39.76404703,116.213054
0101,2,地铁站,Subway Station,10号线,Line 10,三元桥,Sanyuanqiao,SYQ,5605974,39.96704107,116.4626691,999,6,39.96088889,116.456546
0101,2,地铁站,Subway Station,10号线,Line 10,丰台站,FengTaiZhan,FTZ,7680400,39.856182,116.311434,10,6,39.849304,116.304531
0101,2,地铁站,Subway Station,10号线,Line 10,亮马桥,Liangmaqiao,LMQ,6305599,39.95558567,116.4678331,10,6,39.94938303,116.461733
0101,2,地铁站,Subway Station,10号线,Line 10,健德门,Jiandemen,JDM,6305597,39.98299388,116.3874141,10,6,39.9767229,116.3813529
0101,2,地铁站,Subway Station,10号线,Line 10,公主坟,GongZhuFen,GZFZ,6305558,39.91428525,116.3162972,10,6,39.90745608,116.310389
0101,2,地铁站,Subway Station,10号线,Line 10,六里桥,LiuLiQiaoZhan,LLQZ,6307136,39.88869099,116.3102138,10,6,39.88198,116.304266
0101,2,地铁站,Subway Station,10号线,Line 10,农业展览馆,Agricultural Exhibition Center,NYZLG,6305601,39.94793237,116.4681814,10,6,39.94163298,116.4621149
0101,2,地铁站,Subway Station,10号线,Line 10,分钟寺,FenZhongSiZhan,FZSZ,6322315,39.857929,116.460353,10,6,39.852,116.455
0101,2,地铁站,Subway Station,10号线,Line 10,劲松,Jinsong,JS,6305606,39.890027,116.46801,10,6,39.88455412,116.4612372
0101,2,地铁站,Subway Station,10号线,Line 10,北土城,BeiTuChengZhan,BTC,5494380,39.98313635,116.4003406,10,6,39.97686,116.39427
0101,2,地铁站,Subway Station,10号线,Line 10,十里河,ShiLiHeZhan,SLHZ,6322314,39.872079,116.465348,10,6,39.871581,116.461
0101,2,地铁站,Subway Station,10号线,Line 10,双井,Shuangjing,SJ,6305603,39.90035677,116.4677193,10,6,39.89352788,116.4618339
0101,2,地铁站,Subway Station,10号线,Line 10,呼家楼,Hujialou,HJL,5506093,39.93003257,116.4677019,10,6,39.92341507,116.4617441
0101,2,地铁站,Subway Station,10号线,Line 10,团结湖,Tuanjiehu,TJH,6305602,39.94017836,116.4678277,10,6,39.93374708,116.4618061
0101,2,地铁站,Subway Station,10号线,Line 10,国贸,Guomao,GM,5463937,39.91606155,116.4677322,1999,6,39.909253,116.46184
0101,2,地铁站,Subway Station,10号线,Line 10,大红门,DaHongMenZhan,DHMZ,6322319,39.851836,116.404874,10,6,39.846,116.399
0101,2,地铁站,Subway Station,10号线,Line 10,太阳宫,Taiyanggong,TYG,5631019,39.97909492,116.453717,10,6,39.97286405,116.4476119
0101,2,地铁站,Subway Station,10号线,Line 10,安贞门,Anzhenmen,AZM,5639503,39.98328729,116.4120354,10,6,39.977005,116.4059541
0101,2,地铁站,Subway Station,10号线,Line 10,宋家庄,SongJiaZhuang,SJZZ,6305591,39.85201129,116.4345307,10,6,39.84583793,116.4283979
0101,2,地铁站,Subway Station,10号线,Line 10,巴沟,Bagou,BG,6305592,39.9804138,116.2989181,10,6,39.97416697,116.2928179
0101,2,地铁站,Subway Station,10号线,Line 10,惠新西街南口,Huixinxijienankou,HXXJNK,5639792,39.98341423,116.4236828,10,6,39.97712704,116.4175929
0101,2,地铁站,Subway Station,10号线,Line 10,慈寿寺,CiShouSiZhan,CSSZ,6322309,39.939576,116.301174,10,6,39.9392,116.295
0101,2,地铁站,Subway Station,10号线,Line 10,成寿寺,ChengShouSiZhan,CSSZ,6322316,39.851587,116.453347,10,6,39.845,116.447
0101,2,地铁站,Subway Station,10号线,Line 10,泥洼,NiWaZhan,NWZ,7680399,39.864201,116.311717,10,6,39.858175,116.305003
0101,2,地铁站,Subway Station,10号线,Line 10,海淀黄庄,Haidianhuangzhuang,HDHZ,6305594,39.98227449,116.3236797,10,6,39.97600196,116.3175821
0101,2,地铁站,Subway Station,10号线,Line 10,潘家园,PanJiaYuanZhan,PJYZ,6322313,39.881742,116.467755,10,6,39.876,116.461
0101,2,地铁站,Subway Station,10号线,Line 10,火器营,HuoQiYingZhan,HQYZ,6322312,39.972484,116.295568,10,6,39.966,116.2901
0101,2,地铁站,Subway Station,10号线,Line 10,牡丹园,MuDanYuan,MDY,5551568,39.98267553,116.3759894,10,6,39.97641,116.36993
0101,2,地铁站,Subway Station,10号线,Line 10,知春路,Zhuchunlu,ZCL,6306115,39.98300253,116.3458858,10,6,39.97672598,116.3398089
0101,2,地铁站,Subway Station,10号线,Line 10,知春里,Zhichunli,ZCL,6305595,39.98260679,116.3347093,10,6,39.97633211,116.32862
0101,2,地铁站,Subway Station,10号线,Line 10,石榴庄,ShiLiuZhuangZhan,SLZZ,6322318,39.852196,116.420469,10,6,39.846,116.415
0101,2,地铁站,Subway Station,10号线,Line 10,纪家庙,JiJiaMiaoZhan,JJMZ,6322322,39.850922,116.3444,10,6,39.845,116.3401
0101,2,地铁站,Subway Station,10号线,Line 10,芍药居,Shaoyaoju,SYJ,5638250,39.98292752,116.4411113,10,6,39.97664607,116.4350159
0101,2,地铁站,Subway Station,10号线,Line 10,苏州街,Suzhoujie,SZJ,6305593,39.98190593,116.3123703,99,6,39.9756379,116.3062698
0101,2,地铁站,Subway Station,10号线,Line 10,草桥,CaoQiaoZhan,CQZ,6322321,39.851698,116.35924,10,6,39.845,116.353
0101,2,地铁站,Subway Station,10号线,Line 10,莲花桥,LianHuaQiaoZhan,LHQZ,6322307,39.904217,116.316624,10,6,39.896,116.311
0101,2,地铁站,Subway Station,10号线,Line 10,西土城,Xitucheng,XTC,6305596,39.98246491,116.3598989,10,6,39.97620005,116.3538321
0101,2,地铁站,Subway Station,10号线,Line 10,西局,XiJuZhan,XJZ,6322306,39.871885,116.310085,10,6,39.865,116.305
0101,2,地铁站,Subway Station,10号线,Line 10,西钓鱼台,XiDiaoYuTaiZhan,XDYTZ,6322308,39.929673,116.303114,10,6,39.924,116.298
0101,2,地铁站,Subway Station,10号线,Line 10,角门东站,JiaoMenDongZhan,JMDZ,6368816,39.852866,116.387305,10,6,39.846866,116.380805
0101,2,地铁站,Subway Station,10号线,Line 10,角门西,JiaoMenXi,JMXZ,6305657,39.85157436,116.3771639,10,6,39.845416,116.371068
0101,2,地铁站,Subway Station,10号线,Line 10,车道沟,CheDaoGouZhan,CDKZ,6322310,39.954014,116.300455,10,6,39.9484,116.295
0101,2,地铁站,Subway Station,10号线,Line 10,金台夕照,Jintaixizhao,JTXZ,5490301,39.92397861,116.4676813,10,6,39.91726309,116.4617572
0101,2,地铁站,Subway Station,10号线,Line 10,长春桥,ChangChunJieZhan,CCJZ,6322311,39.964632,116.300527,10,6,39.9593,116.294
0101,2,地铁站,Subway Station,10号线,Line 10,首经贸,ShouJingMaoZhan,SJMZ,6322323,39.850396,116.326111,10,6,39.844,116.3201
0101,2,地铁站,Subway Station,13号线,Line 13,上地,Shangdi,SDZ,6305625,40.037845,116.327118,10,6,40.03300407,116.3199582
0101,2,地铁站,Subway Station,13号线,Line 13,东直门,Dongzhimen,DZMZ,5558424,39.94750229,116.4397137,10,6,39.94118905,116.4336288
0101,2,地铁站,Subway Station,13号线,Line 13,五道口,Wudaokou,WDKZ,6306113,39.99918184,116.3437377,999,6,39.99263311,116.3377519
0101,2,地铁站,Subway Station,13号线,Line 13,光熙门,Guangximen,GXMZ,5622223,39.97447555,116.4379986,10,6,39.96828602,116.431871
0101,2,地铁站,Subway Station,13号线,Line 13,北苑,Beiyuan,BYZ,6306114,40.04981338,116.4403664,10,6,40.04318503,116.4343899
0101,2,地铁站,Subway Station,13号线,Line 13,回龙观,Huilongguan,HLGZ,6305628,40.07674096,116.3425513,10,6,40.07054688,116.336442
0101,2,地铁站,Subway Station,13号线,Line 13,大钟寺,Dazhongsi,DZSZ,5619493,39.97317769,116.3507703,10,6,39.96700508,116.344663
0101,2,地铁站,Subway Station,13号线,Line 13,望京西,Wangjingxi,WJXZ,6306112,40.000415,116.453761,10,6,39.99515907,116.4477651
0101,2,地铁站,Subway Station,13号线,Line 13,柳芳,Liufang,LFZ,5599709,39.963098,116.439619,10,6,39.95823909,116.4326549
0101,2,地铁站,Subway Station,13号线,Line 13,知春路,Zhichunlu,ZCLZ,6306115,39.98300253,116.3458858,10,6,39.97672598,116.3398089
0101,2,地铁站,Subway Station,13号线,Line 13,立水桥,Lishuiqiao,LSQZ,6306116,40.05959456,116.4177515,10,6,40.05314812,116.4117209
0101,2,地铁站,Subway Station,13号线,Line 13,芍药居,Shaoyaoju,SYJZ,5638250,39.98292752,116.4411113,10,6,39.97664607,116.4350159
0101,2,地铁站,Subway Station,13号线,Line 13,西二旗,Xierqi,XEQZ,6305626,40.05940566,116.311379,10,6,40.05295308,116.3053421
0101,2,地铁站,Subway Station,13号线,Line 13,西直门,Xizhimen,XZMZ,6305569,39.9470522,116.3614722,99,6,39.94074305,116.355422
0101,2,地铁站,Subway Station,13号线,Line 13,霍营,Huoying,HYZ,6305629,40.07684298,116.3673041,10,6,40.07065695,116.3612149
0101,2,地铁站,Subway Station,13号线,Line 13,龙泽,Longze,LZZ,6305627,40.07700039,116.3257222,10,6,40.07080396,116.3195991
0101,2,地铁站,Subway Station,14号线,Line 14,园博园,YuanBoYuanZhan,YBYZ,7680402,29.68132166,106.5699211,10,6,29.674742,106.563939
0101,2,地铁站,Subway Station,14号线,Line 14,大井,DaJingZhan,DJZ,7680405,39.871474,116.281988,10,6,39.865084,116.273611
0101,2,地铁站,Subway Station,14号线,Line 14,大瓦窑,DaWaYaoZhan,DWYZ,7680403,39.86564557,116.2463978,10,6,39.859336,116.240351
0101,2,地铁站,Subway Station,14号线,Line 14,张郭庄,ZhangGuoZhuangZhan,ZGZZ,7680401,39.863797,116.19227,10,6,39.855992,116.18866
0101,2,地铁站,Subway Station,14号线,Line 14,西局,XiJuZhan,XJZ,6322306,39.871885,116.310085,10,6,39.865,116.305
0101,2,地铁站,Subway Station,14号线,Line 14,郭庄子,GuoZhuangZiZhan,GZYZ,7680404,39.871143,116.260707,10,6,39.864195,116.252968
0101,2,地铁站,Subway Station,15号线,Line 15,俸伯,FengBoZhan,FBZ,6307148,40.13971824,116.692585,10,6,40.132888,116.686685
0101,2,地铁站,Subway Station,15号线,Line 15,南法信,NanFaXin,NFX,6307145,40.134458,116.616411,10,6,40.128294,116.609309
0101,2,地铁站,Subway Station,15号线,Line 15,后沙峪,Houshayu,HSY,6305640,40.12071499,116.5702039,10,6,40.11413508,116.5642159
0101,2,地铁站,Subway Station,15号线,Line 15,国展,Guozhan,GZ,6305638,40.07814715,116.561585,10,6,40.07196005,116.5554571
0101,2,地铁站,Subway Station,15号线,Line 15,孙河,Sunhe,SH,6305636,40.051264,116.54104,10,6,40.04765203,116.5358019
0101,2,地铁站,Subway Station,15号线,Line 15,崔各庄,Cuigezhuang,CGZ,6305634,40.02884906,116.4985758,10,6,40.02200794,116.4927139
0101,2,地铁站,Subway Station,15号线,Line 15,望京,Wangjing,WJ,6305633,40.00519798,116.4759516,10,6,39.99854998,116.470013
0101,2,地铁站,Subway Station,15号线,Line 15,望京西,Wangjingxi,WJX,6306112,40.00175618,116.4537444,10,6,39.99515907,116.4477651
0101,2,地铁站,Subway Station,15号线,Line 15,石门,ShiMen,SM,6307146,40.13670459,116.6472214,10,6,40.129902,116.641324
0101,2,地铁站,Subway Station,15号线,Line 15,花梨坎,Hualikan,HLK,6305639,40.08929697,116.5634051,10,6,40.0831359,116.557269
0101,2,地铁站,Subway Station,15号线,Line 15,顺义,ShunYi,SY,6307147,40.13707341,116.6624253,10,6,40.130263,116.656516
0101,2,地铁站,Subway Station,15号线,Line 15,马泉营,Maquanying,MQY,6305635,40.04051889,116.5097437,10,6,40.03376111,116.5038481
0101,2,地铁站,Subway Station,1号线,Line 1,万寿路,Wanshoulu,WSL,6305557,39.9143012,116.3009828,10,6,39.90747408,116.29508
0101,2,地铁站,Subway Station,1号线,Line 1,东单,Dongdan,DD,6305566,39.91512052,116.4259268,10,6,39.90829809,116.420019
0101,2,地铁站,Subway Station,1号线,Line 1,五棵松,Wukesong,WKS,6305556,39.91427664,116.2798705,999,6,39.90745608,116.2739871
0101,2,地铁站,Subway Station,1号线,Line 1,八宝山,Babaoshan,BBS,6305554,39.9142559,116.2415934,10,6,39.90743807,116.235718
0101,2,地铁站,Subway Station,1号线,Line 1,八角游乐园,Bajiao Amusement Park,BJYLY,6305840,39.913076,116.21939,10,6,39.90744502,116.2126869
0101,2,地铁站,Subway Station,1号线,Line 1,公主坟,Gongzhufen,GZF,6305558,39.91428525,116.3162972,999,6,39.90745608,116.310389
0101,2,地铁站,Subway Station,1号线,Line 1,军事博物馆,Military Museum,JSBWG,6305559,39.91427649,116.3298004,10,6,39.90744888,116.323897
0101,2,地铁站,Subway Station,1号线,Line 1,南礼士路,Nanlishilu,NLSL,6305561,39.912979,116.359221,10,6,39.90722898,116.352495
0101,2,地铁站,Subway Station,1号线,Line 1,古城,Guchenglu,GCL,6305553,39.913414,116.197072,10,6,39.90816899,116.1897999
0101,2,地铁站,Subway Station,1号线,Line 1,四惠,Sihui,SH,5461470,39.9154793,116.5047585,10,6,39.908671,116.498883
0101,2,地铁站,Subway Station,1号线,Line 1,四惠东,Sihui East,SHD,6305568,39.91530624,116.5219311,10,6,39.90849201,116.5160431
0101,2,地铁站,Subway Station,1号线,Line 1,国贸,Guomao,GM,5463937,39.91606155,116.4677322,1999,6,39.909253,116.46184
0101,2,地铁站,Subway Station,1号线,Line 1,复兴门,Fuxingmen,FXM,6305562,39.91408109,116.3624494,10,6,39.9072619,116.356575
0101,2,地铁站,Subway Station,1号线,Line 1,大望路,Dawanglu,DWL,5460061,39.91499882,116.4825257,10,6,39.90818596,116.4766491
0101,2,地铁站,Subway Station,1号线,Line 1,天安门东,Tian'anmen East,TAMD,6305564,39.91461303,116.4074567,99,6,39.90779196,116.401565
0101,2,地铁站,Subway Station,1号线,Line 1,天安门西,Tian'anmen West,TAMX,6305563,39.91431481,116.3975964,99,6,39.90749491,116.391715
0101,2,地铁站,Subway Station,1号线,Line 1,建国门,Jianguomen,JGM,6305567,39.91546228,116.4417524,1999,6,39.90864194,116.435842
0101,2,地铁站,Subway Station,1号线,Line 1,木樨地,Muxidi,MXD,6305560,39.91419708,116.3437133,10,6,39.90737301,116.337822
0101,2,地铁站,Subway Station,1号线,Line 1,永安里,Yonganli,YAL,5460884,39.91527478,116.4563261,10,6,39.908456,116.4504252
0101,2,地铁站,Subway Station,1号线,Line 1,玉泉路,Yuquanlu,YQL,6305555,39.9142303,116.2588606,10,6,39.9074139,116.2529901
0101,2,地铁站,Subway Station,1号线,Line 1,王府井,Wangfujing,WFJ,6305565,39.914398,116.417796,1999,6,39.90806509,116.411502
0101,2,地铁站,Subway Station,1号线,Line 1,苹果园,Pingguoyuan,PGY,6305552,39.93319647,116.1837882,10,6,39.92663007,116.177794
0101,2,地铁站,Subway Station,1号线,Line 1,西单,Xidan,XD,5456203,39.91423863,116.3801289,1999,6,39.90742187,116.3742581
0101,2,地铁站,Subway Station,2号线,Line 2,东四十条,Dongsishitiao,DSST,5538053,39.94010377,116.4402582,10,6,39.93366404,116.4342169
0101,2,地铁站,Subway Station,2号线,Line 2,东直门,Dongzhimen,DZM,5558424,39.94750229,116.4397137,10,6,39.94118905,116.4336288
0101,2,地铁站,Subway Station,2号线,Line 2,前门,Qianmen,QM,6305574,39.90698137,116.4038354,999,6,39.90013288,116.3979571
0101,2,地铁站,Subway Station,2号线,Line 2,北京,Beijing,BJZ,6305572,39.9119095,116.4330773,10,6,39.90506602,116.4271741
0101,2,地铁站,Subway Station,2号线,Line 2,和平门,Hepingmen,HPM,6305575,39.90692529,116.3900624,10,6,39.90008092,116.3841961
0101,2,地铁站,Subway Station,2号线,Line 2,复兴门,Fuxingmen,FXM,6305562,39.91408109,116.3624494,10,6,39.9072619,116.356575
0101,2,地铁站,Subway Station,2号线,Line 2,安定门,Andingmen,ADM,5576712,39.95539313,116.4143749,10,6,39.94918512,116.4082659
0101,2,地铁站,Subway Station,2号线,Line 2,宣武门,Xuanwumen,XWM,6305576,39.90661581,116.3801408,999,6,39.89977304,116.3742789
0101,2,地铁站,Subway Station,2号线,Line 2,崇文门,Chongwenmen,CWM,6305573,39.90788183,116.4232644,10,6,39.90102797,116.417369
0101,2,地铁站,Subway Station,2号线,Line 2,建国门,Jianguomen,JGM,6305567,39.91546228,116.4417524,1999,6,39.90864194,116.435842
0101,2,地铁站,Subway Station,2号线,Line 2,朝阳门,Chaoyangmen,CYM,5510964,39.93119681,116.4406229,10,6,39.92459294,116.434638
0101,2,地铁站,Subway Station,2号线,Line 2,积水潭,Jishuitan,JST,6305570,39.95491767,116.3792608,999,6,39.94871399,116.3731799
0101,2,地铁站,Subway Station,2号线,Line 2,西直门,Xizhimen,XZM,6305569,39.94623,116.362099,10,6,39.94074305,116.355422
0101,2,地铁站,Subway Station,2号线,Line 2,车公庄,Chegongzhuang,CGZ,6305578,39.93880624,116.3617269,10,6,39.93235392,116.3557261
0101,2,地铁站,Subway Station,2号线,Line 2,长椿街,Changchunjie,CCJ,6305651,39.9060998,116.3692156,10,6,39.89925707,116.363353
0101,2,地铁站,Subway Station,2号线,Line 2,阜成门,Fuchengmen,FCM,6305577,39.93011263,116.361958,10,6,39.92350095,116.3560121
0101,2,地铁站,Subway Station,2号线,Line 2,雍和宫,Yonghegong,YHG,5568144,39.95181973,116.4230118,10,6,39.94556891,116.41691
0101,2,地铁站,Subway Station,2号线,Line 2,鼓楼大街,Guloudajie,GLDJ,6305571,39.95518116,116.3996931,10,6,39.9489759,116.3935989
0101,2,地铁站,Subway Station,4号线,Line 4,中关村,Zhongguancun,ZGC,6305644,39.9903067,116.3225435,999,6,39.98390996,116.3164881
0101,2,地铁站,Subway Station,4号线,Line 4,人民大学,Renmin University,RMDX,6307112,39.973095,116.327351,10,6,39.96691592,116.3212232
0101,2,地铁站,Subway Station,4号线,Line 4,公益西桥,Gongyixiqiao,GYXQ,6305658,39.84203956,116.3768788,10,6,39.83588708,116.370781
0101,2,地铁站,Subway Station,4号线,Line 4,动物园,Zoo,DWY,6305647,39.943909,116.344774,999,6,39.93836495,116.34053
0101,2,地铁站,Subway Station,4号线,Line 4,北京南,Beijing South,BJNZ,6305654,39.87157181,116.3849272,10,6,39.86516504,116.3789141
0101,2,地铁站,Subway Station,4号线,Line 4,北京大学东门,East Gate Pekin University,BJDXDM,5667888,39.99867495,116.3217937,10,6,39.99212991,116.315789
0101,2,地铁站,Subway Station,4号线,Line 4,北宫门,Beigongmen,BGM,6306139,40.008678,116.28399,10,6,40.00262799,116.275522
0101,2,地铁站,Subway Station,4号线,Line 4,国家图书馆,National Library,GJTSG,6305646,39.94949299,116.3312426,10,6,39.94321103,116.3251529
0101,2,地铁站,Subway Station,4号线,Line 4,圆明园,Yuanmingyuan,YMY,6305643,40.00621661,116.3156464,1999,6,39.99954292,116.309685
0101,2,地铁站,Subway Station,4号线,Line 4,安河桥北,Anheqiaobei,AHQB,6305641,40.0187127,116.2759932,10,6,40.01189803,116.270112
0101,2,地铁站,Subway Station,4号线,Line 4,宣武门,Xuanwumen,XWM,6305576,39.90661581,116.3801408,999,6,39.89977304,116.3742789
0101,2,地铁站,Subway Station,4号线,Line 4,平安里,Pinganli,PAL,6305649,39.94021276,116.3790189,10,6,39.93378796,116.3730139
0101,2,地铁站,Subway Station,4号线,Line 4,新街口,XinJieKou,XJK,6307115,39.94691649,116.3736544,10,6,39.940607,116.36761
0101,2,地铁站,Subway Station,4号线,Line 4,海淀黄庄,Haidianhuangzhuang,HDHZ,6305594,39.98227449,116.3236797,10,6,39.97600196,116.3175821
0101,2,地铁站,Subway Station,4号线,Line 4,灵境胡同,Lingjinghutong,LJHT,6306138,39.92281802,116.3796449,10,6,39.91609203,116.3737432
0101,2,地铁站,Subway Station,4号线,Line 4,菜市口,Caishikou,CSK,6305652,39.89609549,116.3803113,10,6,39.88930599,116.3744311
0101,2,地铁站,Subway Station,4号线,Line 4,西单,Xidan,XD,5456203,39.91423863,116.3801289,1999,6,39.90742187,116.3742581
